1,-2.152,2.133,0.281,0.8182,Internets2,-48,2432,
0,-9.559,2.416,-9.003,0.7189,Internets,-71,2412,
1,-1.065,2.195,0.4679,0.9529,Internets2,-44,2432,
0,-8.473,2.476,-8.813,0.5611,Internets,-68,2412,
1,-0.7368,2.159,-0.1953,0.6511,Internets2,-41,2432,
0,-8.143,2.44,-9.476,0.3967,Internets,-65,2412,
1,-0.3292,2.123,-1.002,0.4964,Internets2,-42,2432,
0,-7.734,2.406,-10.28,0.4369,Internets,-68,2412,
1,0.3244,2.131,-1.669,0.3927,Internets2,-45,2432,
0,-7.079,2.413,-10.95,0.4096,Internets,-60,2412,
1,0.8574,2.142,-2.026,0.3487,Internets2,-39,2432,
0,-6.545,2.424,-11.3,0.3002,Internets,-57,2412,
1,1.696,2.142,-2.63,0.2956,Internets2,-42,2432,
0,-5.705,2.424,-11.91,0.291,Internets,-60,2412,
1,2.053,2.146,-3.009,0.6106,Internets2,-48,2432,
0,-5.347,2.428,-12.28,0.2919,Internets,-56,2412,
1,1.799,2.139,-3.119,0.8936,Internets2,-43,2432,
0,-5.601,2.421,-12.39,0.6578,Internets,-60,2412,
1,1.636,2.136,-3.036,0.8084,Internets2,-44,2432,
0,-5.764,2.418,-12.31,0.8754,Internets,-75,2412,
1,1.541,2.135,-3.007,0.7249,Internets2,-44,2432,
0,-5.86,2.417,-12.28,0.978,Internets,-64,2412,
1,1.815,2.107,-3.037,0.802,Internets2,-46,2432,
0,-5.586,2.39,-12.31,0.8312,Internets,-66,2412,
1,1.456,2.145,-3.007,0.8031,Internets2,-44,2432,
0,-5.945,2.428,-12.28,0.9034,Internets,-64,2412,
